X,Y,FID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,RECORD_ID,FACILITY_N,CHAIN_NAME,CHAIN_ESTA,SITE_ADDRE,NEAR_FID,NEAR_DIST
-122.303661089971328,47.558517019342666,919,350696,0000000,350,Beacon Bbq Deli,Beacon Bbq Deli,4886 BEACON AVE S,98108,Seattle, ,Seating 0-12,III, , , , ," 
",-1,-1
-122.313740689526497,47.56397158937866,920,350699,0000000,350,Beacon Hill Foods,Beacon Hill Foods,4347 15TH AVE S,98108,Seattle,(206) 763-9217,Grocery,I, , , , ," 
",-1,-1
-122.345027069817533,47.613366458674676,921,350707,0000000,350,Bear And The Bee,Bear And The Bee,2211 2ND AVE,98121,Seattle,(206) 498-9967,Seating 13-50,III, , , , ," 
",-1,-1
-122.348397280432138,47.614722888839196,922,350764,0000000,350,"Belltown Market; Inc.","Belltown Market; Inc",2424 1ST AVE,98121,Seattle,(206) 443-9433,Seating 0-12,II, , , , ," 
",-1,-1
-122.290150929674255,47.557307579280476,923,350857,0000000,350,Billiard Hoang/Pool Hall,Billiard Hoang/Pool Hall,3220 S HUDSON ST,98118,Seattle, ,Seating 13-50,III, , , , ," 
",-1,-1
-122.301908950494379,47.57647429884436,924,350901,0000000,350,Blaine Memorial United Methodist Church,Blaine Memorial United Methodist,3001 24TH AVE S,98144,Seattle, ,Non-Profit Institution,III, , , , ," 
",-1,-1
-122.339273329884733,47.608370138892219,925,350904,0000000,350,Blarney Stone Pub,Blarney Stone Pub,1416 1ST AVE,98101,Seattle,(206) 448-8439,Seating 51-150,III, , , , ," 
",-1,-1
-122.317881640212804,47.695729078663575,926,350938,0000000,350,Blue Saucer,Blue Saucer,9127 ROOSEVELT WAY NE,98115,Seattle,(425) 338-9158,Seating 13-50,II, , , , ," 
",-1,-1
-122.357429920469073,47.618250658877429,927,350953,0000000,350,Boat Street Cafe,Boat Street Cafe,3131 WESTERN AVE,98121,Seattle, ,Seating 51-150,III, , , , ," 
",-1,-1
-122.322313849771646,47.568250708928645,928,350980,0000000,350,Bogart'S Airport Way,Bogart'S Airport Way,3924 AIRPORT WAY S,98108,Seattle,(206) 622-1119,Seating 51-150,III, , , , ," 
",-1,-1
-122.337066640242497,47.622519369204753,929,351000,0000000,350,Bon Appetit @ Amazon.Com / Kitchen/ Downstairs,Bon Appetit,440 TERRY AVE N,98109,Seattle,(206) 266-0576,Seating 0-12,III,PR0080924,BON APPETIT,BON APPETIT,Y,"1301 2ND AVE
",-1,-1
-122.340888859869779,47.610291699174198,930,351025,0000000,350,Botticelli Cafe,Botticelli Cafe,101 STEWART ST,98101,Seattle, ,Seating 0-12,III, , , , ," 
",-1,-1
-122.330053070475245,47.566659099297553,931,351149,0000000,350,Burger Madness,Burger Madness,4117 4TH AVE S,98134,Seattle,(425) 345-6662,Seating 13-50,III, , , , ," 
",-1,-1
-122.331875369528674,47.606044189505546,932,351194,0000000,350,Cafe 5Ive,Cafe 5Ive,901 5TH AVE,98104,Seattle, ,Seating 13-50,III, , , , ," 
",223,1850.64291693
-122.387888220503257,47.671830729352784,933,351201,0000000,350,"Cafe Besalu; Inc","Cafe Besalu; Inc",5909 24TH AVE NW,98107,Seattle,(206) 789-1463,Seating 0-12,III, , , , ," 
",-1,-1
-122.383208700053302,47.666783038757082,934,351207,0000000,350,Cafe Cugini,Cafe Cugini,5306 BALLARD AVE NW,98107,Seattle,(206) 954-9215,Seating 0-12,II, , , , ," 
",-1,-1
-122.302179480197111,47.611825959104593,935,351210,0000000,350,Cafe Fava Llc,Cafe Fava Llc,1106 23RD AVE,98122,Seattle,(206) 325-0350,Seating 0-12,III, , , , ," 
",503,1221.2866021
-122.322748190524862,47.689769828903124,936,351218,0000000,350,Cafe Javasti,Cafe Javasti,8410 5TH AVE,98115,Seattle,(206) 235-2498,Seating 13-50,III, , , , ," 
",-1,-1
-122.387898990132086,47.686969239284522,937,351229,0000000,350,Cafe Munir,Cafe Munir,2408 NW 80TH ST,98117,Seattle,(206) 330-6020,Seating 0-12,III, , , , ," 
",-1,-1
-122.313532750525965,47.658510669134039,938,351230,0000000,350,Cafe On The Ave,Cafe On The Ave,4201 UNIVERSITY WAY NE,98105,Seattle,(206) 618-9600,Seating 13-50,III, , , , ," 
",-1,-1
-122.334704589531142,47.601583479137737,939,351235,0000000,350,Cafe Paloma,Cafe Paloma,93 YESLER WAY,98104,Seattle,(206) 405-1920,Seating 13-50,III, , , , ," 
",223,3320.24075666
-122.309611139554988,47.594662769391768,940,351258,0000000,350,Cafe Weekend,Cafe Weekend,851 HIAWATHA PL S,98144,Seattle,(206) 271-0380,Seating 0-12,II, , , , ," 
",-1,-1
-122.328130679632565,47.614831969231716,941,351289,0000000,350,Calf & Kid,Calf & Kid,1531 MELROSE AVE,98122,Seattle,(206) 851-2142,Seating 0-12,II, , , , ," 
",686,753.392381085
-122.335016620242342,47.608676339425088,942,351296,0000000,350,Calozzi'S Cheesesteaks,Calozzi'S Cheesesteaks,1306 4th AVE,98101,Seattle,(425) 221-5116,Seating 13-50,III, , , , ," 
",223,2539.18331337
-122.346816309597202,47.643123909296719,943,351319,0000000,350,Canlis Restaurant,Canlis Restaurant,2576 AURORA AVE N,98109,Seattle,(206) 283-3313,Seating 151-250,III, , , , ," 
",-1,-1
-122.316053919756044,47.599692218675862,944,351360,0000000,350,Casablanca Cafe & Deli,Casablanca Cafe & Deli,1221 S MAIN ST #202,98144,Seattle,(206) 370-0578,Seating 13-50,III, , , , ," 
",176,540.97400196
-122.314423250415913,47.615053389191395,945,351371,0000000,350,Cascina Spinasse,Cascina Spinasse,1531 14TH AVE,98122,Seattle,(206) 324-8815,Seating 51-150,III, , , , ," 
",568,827.70955669
-122.386227280021131,47.581498339329379,946,351382,0000000,350,"Cask; The","Cask; The",2350 CALIFORNIA AVE SW,98116,Seattle,(206) 227-5723,Seating 13-50,III, , , , ," 
",-1,-1
-122.303927390077575,47.536798839245279,947,351397,0000000,350,Cavu Cafe,Cavu Cafe,7277 PERIMETER RD S,98108,Seattle, ,Seating 13-50,III, , , , ," 
",-1,-1
-122.354182439496995,47.672995909162175,948,351494,0000000,350,Chef Liao,Chef Liao,6012 PHINNEY AVE N,98103,Seattle,(206) 789-6441,Seating 13-50,III, , , , ," 
",-1,-1
-122.337770269477076,47.607623828876889,949,351582,0000000,350,Chip & Drew'S Filling Station,Chip & Drew'S Filling Station,1301 2ND AVE #150,98101,Seattle, ,Seating 13-50,III, , , , ," 
",-1,-1
-122.326436839368711,47.617041278627298,950,351661,0000000,350,City Market,City Market,1722 BELLEVUE AVE,98122,Seattle,(206) 323-1715,Seating 0-12,III, , , , ," 
",258,1257.84946403
-122.312562109906864,47.62092373948618,951,351712,0000000,350,Coffee Pronto,Coffee Pronto,312 15TH AVE E,98112,Seattle, ,Seating 0-12,III, , , , ," 
",632,1171.01220847
-122.280466200441893,47.553537998824929,952,351777,0000000,350,Corazon Taqueria,Corazon Taqueria,5303 RAINIER AVE S #B,98118,Seattle,(206) 557-7921,Seating 13-50,III, , , , ," 
",-1,-1
-122.33459224028654,47.598521958782122,953,351863,0000000,350,Cowgirls Inc.,Cowgirls Inc.,421 1ST AVE S,98104,Seattle, ,Seating 51-150,III, , , , ," 
",223,4143.17812588
-122.336780680171586,47.621505688910773,954,351915,0000000,350,Cuoco,Cuoco,310 TERRY AVE N,98109,Seattle,(206) 448-2001,Seating 151-250,III, , , , ," 
",-1,-1
-122.317545089897138,47.61388473933517,955,351917,0000000,350,Cupcake Royale @ 2052 Nw Market St,Cupcake Royale,1111 E PIKE ST,98122,Seattle,(206) 992-9794,Mobile Food Service,II, , , , ," 
",631,519.629694494
-122.316591509369601,47.615074168791566,956,351940,0000000,350,"D'Ambrosio Gelato; Llc","D'Ambrosio Gelato; Llc",1542 12TH AVE,98122,Seattle,(206) 856-3874,Seating 13-50,II, , , , ," 
",631,864.023676412
-122.340257849357585,47.615288368803746,957,351950,0000000,350,Dahlia Workshop,Dahlia Workshop,2131 6TH AVE,98121,Seattle,(206) 448-2001,Bakery,II, , , , ," 
",-1,-1
-122.31605570014807,47.599690379170589,958,351969,0000000,350,Dang Dang Cha Lua Restaurant,Dang Dang Cha Lua Restaurant,1221 S MAIN ST #101,98144,Seattle, ,Seating 0-12,III, , , , ," 
",176,541.720424132
-122.335550139716077,47.606985138966124,959,351983,0000000,350,Davis Wright  Tremaine Llp,Davis Wright  Tremaine Llp,1201 3RD AVE,98101,Seattle,(206) 689-7202,Seating 51-150,III, , , , ," 
",223,2663.45603899
-122.359707490629347,47.623500929250731,960,351997,0000000,350,Decadence Custom Cakes Llc,Decadence Custom Cakes Llc,501 2ND AVE W STE 100,98119,Seattle, ,Seating 0-12,III, , , , ," 
",-1,-1
-122.297459569519262,47.663556998910757,961,352004,0000000,350,Delfino'S Pizzeria,Delfino'S Pizzeria,2631 NE UNIVERSITY VILLAGE MALL,98105,Seattle,(206) 972-5411,Seating 13-50,III, , , , ," 
",-1,-1
-122.343502610284318,47.614179039033381,962,352008,0000000,350,Deli Shez Cafe,Deli Shez Cafe,318 BLANCHARD ST,98121,Seattle,(206) 938-9983,Seating 0-12,III, , , , ," 
",-1,-1
-122.303974609984493,47.559087358636887,963,352075,0000000,350,Dim Sum House,Dim Sum House,4860 BEACON AVE S,98108,Seattle,(206) 725-1867,Seating 13-50,III, , , , ," 
",-1,-1
-122.346829660479997,47.725076548953488,964,352120,0000000,350,Dollar Tree #2320,Dollar Tree #2320,13233 AURORA AVE N,98133,Seattle,(757) 321-5000,Grocery,I, , , , ," 
",-1,-1
-122.34973391986415,47.658995128726126,965,352164,0000000,350,Dot'S Delicatessen,Dot'S Delicatessen,4262 FREMONT AVE N,98103,Seattle,(206) 412-7333,Seating 13-50,III, , , , ," 
",-1,-1
-122.334575310257307,47.600424259381612,966,352174,0000000,350,Down Home Catering,Down Home Catering,211 1ST AVE S,98032,Kent, ,Catering Operation,III, , , , ," 
",223,3598.95547879
-122.38389542968531,47.56103919950899,967,352182,0000000,350,Dream Dinners - West Seattle,Dream Dinners - West Seattle,4700 41ST AVE SW,98116,Seattle, ,Seating 0-12,III, , , , ," 
",-1,-1
-122.321196000075162,47.623307999016994,968,352261,0000000,350,"Eat Local; Llc","Eat Local; Llc",503 BROADWAY AVE E,98102,Seattle,(206) 432-9849,Grocery,I, , , , ," 
",174,805.088717021
-122.344772340579965,47.685985649389877,969,352268,0000000,350,Eddie'S Pan Asian Restaurant,Eddie'S Pan Asian Restaurant,7821 AURORA AVE N,98103,Seattle,(425) 999-9018,Seating 13-50,III, , , , ," 
",-1,-1
-122.375713899654642,47.675780328999821,970,352294,0000000,350,El Camion,El Camion,6416 15TH AVE NW,98107,Seattle,(206) 271-4480,Seating 13-50,III, , , , ," 
",-1,-1
-122.351369130471838,47.619438018640544,971,352327,0000000,350,Pacific Science Center / Imax Concession Stand,Boeing Imax Concession Stand,200 2ND AVE N,98109,Seattle, ,Non-Profit Institution,I, , , , ," 
",-1,-1
-122.336159560298654,47.62167917902034,972,352351,0000000,350,Zoka Coffee Roaster @ Amazon Bon Appetit,Bon Appetit,345 BOREN AVE,98109,Seattle,(206) 342-2000,Seating 13-50,II,PR0080924,BON APPETIT,BON APPETIT,Y,"1301 2ND AVE
",409,1285.47959957
-122.329572730478105,47.581005509197674,973,350352,0000000,350,Arbys  #6282,Arbys  #6282,2425 4TH AVE S,98134,Seattle,(404) 256-4900,Seating 51-150,III,PR0002669,ARBYS  #6282,ARBYS,Y,"2425 4TH AV S
",-1,-1
-122.283114980454172,47.539313138894116,974,350493,0000000,350,Ba Mien Seafood Market,Ba Mien Seafood Market,6951 M L KING JR WAY S,98118,Seattle,(206) 725-7974,Meat/Sea Food,III, , , , ," 
",-1,-1
-122.291304920021815,47.661390319456707,975,351571,0000000,350,China Village Restaurant,China Village Restaurant,3224 NE 45TH ST,98105,Seattle,(206) 523-0772,Seating 51-150,III, , , , ," 
",-1,-1
-122.330595669772663,47.617697218846459,976,351935,0000000,350,Cycle Cafe,Cycle Cafe,1220 HOWELL ST,98101,Seattle,(206) 200-2251,Seating 51-150,III, , , , ," 
",569,1206.28686285
-122.338814989404881,47.622229639114266,977,351947,0000000,350,Dahlia Bakery Workshop,Dahlia Bakery Workshop,401 WESTLAKE AVE N,98109,Seattle,(206) 448-2001,Seating 13-50,III, , , , ," 
",-1,-1
-122.323642490328552,47.701602379145925,978,352317,0000000,350,Lilly'S @ Aljoya Thornton Place,Aljoya Thorton Place,450 NE 100TH ST,98125,Seattle,(206) 306-7920,Seating 51-150,III, , , , ," 
",-1,-1
-122.398668249341441,47.668371509230077,979,352324,0000000,350,Northwest Senior Center,Ballard Nutrition,5429 32ND AVE NW,98107,Seattle, ,Non-Profit Institution,III, , , , ," 
",-1,-1
-122.33758090937917,47.609070809382608,980,351099,0000000,350,Brunos Restaurant,Brunos Restaurant,1417 3RD AVE,98101,Seattle,(206) 622-3180,Seating 51-150,III, , , , ," 
",-1,-1
-122.313438510596413,47.662326259053707,981,352125,0000000,350,Dollar Tree #4761,Dollar Tree #4761,4535 UNIVERSITY WAY NE,98105,Seattle,(757) 321-5000,Grocery,I, , , , ," 
",-1,-1
-122.334439710414898,47.607449609272308,982,351271,0000000,350,Caffe Migliore,Caffe Migliore,1201 4TH AVE,98101,Seattle,(206) 628-5133,Seating 13-50,II, , , , ," 
",223,2377.26134105
-122.377221159868185,47.564864899457199,983,351112,0000000,350,Buddha Ruksa,Buddha Ruksa,3520 SW GENESEE ST,98126,Seattle,(206) 937-5740,Seating 51-150,III, , , , ," 
",-1,-1
-122.386646969561497,47.543661548860733,984,351181,0000000,350,C & F Food Store,C & F Food Store,6540 CALIFORNIA AVE SW,98136,Seattle,(206) 938-2882,Grocery,I, , , , ," 
",-1,-1
-122.344763479590554,47.613150729453672,985,350676,0000000,350,Bathtub Gin & Co.,Bathtub Gin & Co.,2205 2ND AVE 603,98121,Seattle, ,Seating 0-12,I, , , , ," 
",-1,-1
-122.382319480445148,47.667097968843642,986,350214,0000000,350,Alison Coastal Cafe & Bakery,Alison'S Coastal Cafe & Bakery,5404 LEARY AVE NW,98107,Seattle,(206) 322-5028,Seating 0-12,III, , , , ," 
",-1,-1
-122.333838120176551,47.627742108657316,987,351466,0000000,350,Chandlers Crab House,Chandlers Crab House,901 FAIRVIEW AVE N,98109,Seattle, ,Seating 151-250,III, , , , ," 
",135,2808.72208393
-122.342039729401051,47.633861338999083,988,352052,0000000,350,Dexter & Hayes Public House,Dexter & Hayes Public House,1628 DEXTER AVE N,98109,Seattle,(206) 283-7786,Seating 51-150,III, , , , ," 
",-1,-1
-122.317142009510363,47.67293293909902,989,352064,0000000,350,Die Bierstube,Die Bierstube,6106 ROOSEVELT WAY NE,98115,Seattle,(206) 383-4183,Seating 13-50,III, , , , ," 
",-1,-1
-122.274841000025532,47.524958999296317,990,352206,0000000,350,Dunlap Ele School -New Kitchen,Dunlap Ele School -New Kitchen,4525 S CLOVERDALE ST,98118,Seattle, ,School Kitchen, , , , , ," 
",-1,-1
-122.3356947905921,47.609464269325414,991,352301,0000000,350,"El Carrico Espresso I @ 1400 4Th Ave; Seattle 98101",El Carrico Espresso I,1411 4TH AVE,98101,Seattle,(206) 621-9225,Mobile Food Service,I, , , , ," 
",569,2703.99139725
-122.303164310508336,47.599426768908643,992,351492,0000000,350,Chef  Bar And Restaurant,Chef  Bar And Restaurant,2200 S JACKSON ST,98144,Seattle,(206) 324-5234,Seating 0-12,III, , , , ," 
",280,589.112449754
-122.387002420659798,47.668390329493675,993,351191,0000000,350,Caddy Shack Coffee @ 6310 Ne 74Th Street,Caddy Shack Coffee (Kc195),10325 37TH ST NE,98133,Seattle,(206) 423-9771,Mobile Food Service,III, , , , ," 
",-1,-1
-122.34036061015783,47.608888528999536,994,350686,0000000,350,Bb Ranch,Bb Ranch,94-A PIKE ST,98101,Seattle,(425) 260-7072,Meat/Sea Food,III, , , , ," 
",-1,-1
-122.315104830358564,47.585469189448325,995,350698,0000000,350,Beacon Hill Elementary School,Beacon Hill Elementary School,2025 14TH AVE S,98144,Seattle, ,School Kitchen, , , , , ," 
",-1,-1
-122.379337209603477,47.668527679197304,996,350535,0000000,350,Ballard Jam House,Ballard Jam House,1707 NW MARKET ST,98107,Seattle,(206) 941-5181,Seating 13-50,III, , , , ," 
",-1,-1
-122.319871000488433,47.615126998788732,997,351443,0000000,350,Century Ballroom,Century Ballroom,915 E PINE ST,98122,Seattle,(206) 324-7263,Seating 51-150,III, , , , ," 
",258,701.224623548
-122.355862340221634,47.71938141876204,998,351493,0000000,350,Chef At Wok,Chef At Wok,12427 GREENWOOD AVE N,98133,Seattle,(206) 362-0139,Seating 13-50,III, , , , ," 
",-1,-1
-122.340118629734661,47.608642099235979,999,352003,0000000,350,Delaurenti Italian Market,Delaurenti  Italian Market,1435 1ST AVE,98101,Seattle,(206) 622-0141,Seating 13-50,III, , , , ," 
",-1,-1
-122.326131820138173,47.639900478819463,1000,352245,0000000,350,Eastlake Zoo Tavern,Eastlake Zoo Tavern,2301 EASTLAKE AVE E,98102,Seattle,(206) 329-3277,Seating 51-150,I, , , , ," 
",-1,-1
-122.356664749449635,47.635379698640612,1001,350816,0000000,350,Bethany Presbyterian,Bethany Presbyterian,1818 QUEEN ANNE AVE N,98109,Seattle,(206) 774-4701,Non-Profit Institution,III, , , , ," 
",-1,-1
-122.335112830312255,47.605660049126058,1002,350942,0000000,350,Blue Water Burrito Co,Blue Water Burrito Co,1000 2ND AVE,98104,Seattle,(206) 285-7229,Seating 0-12,III, , , , ," 
",223,2653.28604859
-122.41289207000132,47.578214219407023,1003,350225,0000000,350,Alki Urban Market,Alki Urban Market,2820 ALKI AVE SW,98116,Seattle,(425) 246-2830,Grocery,I, , , , ," 
",-1,-1
-122.325579190581905,47.546042799459769,1004,350347,0000000,350,Arby'S #6281,Arby'S #6281,601 S MICHIGAN ST,98108,Seattle,(206) 764-7095,Seating 13-50,III,PR0002670,ARBY'S #6281,ARBYS,Y,"601 S MICHIGAN ST
",-1,-1
-122.376698139340576,47.670655478917162,1005,350526,0000000,350,Ballard 76,Ballard 76,5715 15TH AVE NW,98107,Seattle,(206) 784-2699,Seating 0-12,I, , , , ," 
",-1,-1
-122.364521050602576,47.659110589204253,1006,350533,0000000,350,Ballard Grill & Ale House,Ballard Grill & Ale House,4300 LEARY WAY NW,98107,Seattle,(206) 384-0850,Seating 13-50,III, , , , ," 
",-1,-1
-122.381355870284395,47.664477109383697,1007,350538,0000000,350,Ballard Loft,Ballard Loft,5105 BALLARD AVE NW,98107,Seattle, ,Seating 51-150,III, , , , ," 
",-1,-1
-122.353012560064229,47.652165579214959,1008,350552,0000000,350,"Ballroom; The","Ballroom; The",456 N 36TH ST,98103,Seattle,(206) 633-3738,Seating 51-150,III, , , , ," 
",-1,-1
-122.335495240151161,47.661613449051472,1009,350621,0000000,350,Bartell Drugs #14,Bartell Drugs #14,1820 N 45TH ST,98103,Seattle,(206) 763-2626,Grocery,I, , , , ," 
",-1,-1
-122.270059350348944,47.55611458921917,1010,351278,0000000,350,Caffe Vita,Caffe Vita,5028 WILSON AVE S,98118,Seattle,(206) 722-5595,Seating 13-50,II, , , , ," 
",-1,-1
-122.312381859995881,47.728663909486059,1011,351350,0000000,350,"Caroline; The","Caroline; The",13702 15TH AVE NE,98125,Seattle,(206) 362-9876,Seating 13-50,III, , , , ," 
",-1,-1
-122.320410360594792,47.606362769435577,1012,351420,0000000,350,Cedars On Broadway,Cedars On Broadway,500 BROADWAY AVE,98122,Seattle,(206) 527-4000,Seating 13-50,III, , , , ," 
",223,1199.2041213
-122.310978550196168,47.615538068626236,1013,351439,0000000,350,Central Coop - Meat,Central Co-Op,1600 E MADISON ST,98122,Seattle, ,Meat/Sea Food,III, , , , ," 
",568,776.838189616
-122.304827149733981,47.665112349037102,1014,351458,0000000,350,Chambered Nautilus B &  B,Chambered Nautilus B &  B,5005 22ND AVE NE,98105,Seattle, ,Bed and Breakfast,I, , , , ," 
",-1,-1
-122.349680940559608,47.651127579367454,1015,351592,0000000,350,Chiso Restaurant,Chiso Restaurant,3520 FREMONT AVE N,98103,Seattle,(206) 632-3430,Seating 13-50,III, , , , ," 
",-1,-1
-122.325849749505593,47.617934698710663,1016,351682,0000000,350,Clever Dunnes,Clever Dunne'S,1501 E OLIVE WAY,98122,Seattle, ,Seating 51-150,III, , , , ," 
",258,1187.97252945
-122.326295620036362,47.617434508639512,1017,351885,0000000,350,Crescent Tavern,Crescent Tavern,1413 E OLIVE WAY,98122,Seattle,(206) 324-9477,Seating 13-50,I, , , , ," 
",258,1243.08207958
-122.320963000316766,47.613718999487297,1018,352146,0000000,350,Domino'S Pizza #7144,Domino'S Pizza #7144,1427 BROADWAY,98122,Seattle, ,Seating 0-12,III,PR0051690,DOMINO'S PIZZA #7144,DOMINOS PIZZA,Y,"1427 BROADWAY AV
",258,1116.17917654
-122.306892190473448,47.66170318874947,1019,352025,0000000,350,Delta Upsilon,Delta Upsilon,4508 19TH AVE NE,98105,Seattle,(206) 526-7333,Seating 13-50,III, , , , ," 
",-1,-1
-122.333267019628721,47.601349398652957,1020,351056,0000000,350,Brgr Bar,Brgr Bar,111 OCCIDENTAL AVE S,98104,Seattle, ,Seating 13-50,III, , , , ," 
",223,3132.23143778
-122.317255829839496,47.696929379423558,1021,351240,0000000,350,Cafe Piccolo,Cafe Piccolo,9400 ROOSEVELT WAY NE STE B,98115,Seattle,(206) 782-1069,Seating 13-50,III, , , , ," 
",-1,-1
-122.317649260588766,47.676148219253044,1022,350774,0000000,350,Bengal Tiger East Indian Cuisine,Bengal Tiger East Indian Cuisine,6509 ROOSEVELT WAY NE,98115,Seattle,(206) 985-0041,Seating 51-150,III, , , , ," 
",-1,-1
-122.33674232020735,47.685777538963009,1023,350921,0000000,350,Blu Water Bistro,Blu Water Bistro,7900 E GREENLAKE DR N,98103,Seattle,(206) 524-3985,Seating 51-150,III, , , , ," 
",-1,-1
-122.336686679346684,47.610826308713889,1024,350959,0000000,350,Bobachine Cafe,Bobachine Cafe,1514 4TH AVE,98101,Seattle,(206) 351-8622,Seating 0-12,III, , , , ," 
",-1,-1
-122.303146449808892,47.585354159152764,1025,352051,0000000,350,Detour Espresso,Detour Espresso,2006 RAINIER AVE S,98144,Seattle,(206) 227-5233,Seating 0-12,I, , , , ," 
",-1,-1
-122.333760380075049,47.612964849161813,1026,352181,0000000,350,Dragonfish Asian Cafe,Dragonfish Asian Cafe,722 PINE ST,98101,Seattle,(206) 861-9930,Seating 51-150,III, , , , ," 
",569,1477.40952943
-122.350235239472497,47.651149779024202,1027,352193,0000000,350,Dubliner,Dubliner,3517 FREMONT AVE N,98103,Seattle,(206) 548-1508,Seating 51-150,III, , , , ," 
",-1,-1
-122.329331859467189,47.618796158945536,1028,352307,0000000,350,El Corazon,El Corazon,109 EASTLAKE AVE E,98109,Seattle, ,Seating 51-150,I, , , , ," 
",569,1637.73503196
-122.314570350295966,47.661542309181456,1029,352345,0000000,350,The District,"District; The",4507 BROOKLYN AVE NE,98105,Seattle, ,Seating 13-50,III, , , , ," 
",-1,-1
